text,label
"Değerli yatırımcımız, aylık hesap özetiniz hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Mobil uygulamamızı indirerek şubelerimize bekleriz.",0
Acil Bildirim: e-devlet şifreniz çekilişten büyük ödül kazandınız. Hemen hesabınızı doğrulamak için formu doldurun.,1
"Merhaba, yeni ürün kampanyamız web sitemizde güncellenmiştir. Müşteri temsilcimize bağlanarak resmi web sitemizi ziyaret edebilirsiniz.",0
Acil Bildirim: kredi kartınız farklı bir cihazdan giriş yapıldı. Blokeyi kaldırmak için uygulamamıza giriş yapın.,1
"Bilinçli Tüketici, yeni ürün kampanyamız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Müşteri temsilcimize bağlanarak destek ekibimize yazabilirsiniz.",0
yeni ürün kampanyamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İletişim formunu doldurarak size yardımcı olmaktan memnuniyet duyarız.,0
"Bilinçli Tüketici, mobil uygulamamız uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için sistemimize güvenle giriş yapabilirsiniz.",0
"Sayın müşterimiz, şube çalışma saatlerimiz belirtilen adrese teslim edilecektir. İnternet şubemizi kullanarak resmi web sitemizi ziyaret edebilirsiniz.",0
Dikkat: sosyal medya hesabınız hakkında suç duyurusu yapıldı. Borcunuzu hemen ödemek için aşağıdaki linke tıklayın.,1
"Değerli kullanıcımız, e-devlet şifreniz güvenlik nedeniyle donduruldu. Cezai işlemden kaçınmak için verilen adrese gidin.",1
"Sayın müşterimiz, banka hesabınız çekilişten büyük ödül kazandınız. Kargonuzu yeniden yönlendirmek için uygulamamıza giriş yapın.",1
kargo takip numaranız sistemlerimizde güvenle saklanmaktadır. Daha fazla bilgi almak isterseniz kurumsal sayfalarımızı inceleyebilirsiniz.,0
Acil Bildirim: e-devlet şifreniz üzerinde haciz işlemi başlatıldı. Ödülünüzü teslim almak için kimliğinizi doğrulayın.,1
Dikkat: Netflix üyeliğiniz teslim edilemediğinden geri dönüyor. Kargonuzu yeniden yönlendirmek için bu adresi ziyaret edin.,1
"Sayın müşterimiz, kargo paketiniz farklı bir cihazdan giriş yapıldı. Ödülünüzü teslim almak için uygulamamıza giriş yapın.",1
banka hesabınız hakkında suç duyurusu yapıldı. Kargonuzu yeniden yönlendirmek için bağlantıya gidin.,1
"Sayın müşterimiz, yeni ürün kampanyamız web sitemizde güncellenmiştir. Müşteri temsilcimize bağlanarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın Üyemiz, sipariş faturanız sistemlerimizde güvenle saklanmaktadır. Kurumsal politikalarımızı okumak için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
Apple kimliğiniz için iade tutarı onaylandı. Cezai işlemden kaçınmak için bu adresi ziyaret edin.,1
"Sayın Üyemiz, yeni ürün kampanyamız başarıyla sisteme kaydedildi. İnternet şubemizi kullanarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Bilinçli Tüketici, sipariş faturanız belirtilen adrese teslim edilecektir. İnternet şubemizi kullanarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
Dikkat: kredi kartınız farklı bir cihazdan giriş yapıldı. Blokeyi kaldırmak için uygulamamıza giriş yapın.,1
Acil Bildirim: aidat iadeniz teslim edilemediğinden geri dönüyor. Ödülünüzü teslim almak için bu adresi ziyaret edin.,1
"Sayın Üyemiz, finansal raporlarımız ile ilgili süreç tamamlanmıştır. Daha fazla bilgi almak isterseniz kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Değerli kullanıcımız, aidat iadeniz farklı bir cihazdan giriş yapıldı. Ödülünüzü teslim almak için kimliğinizi doğrulayın.",1
"Sayın Üyemiz, gizlilik politikamız uygulamamız üzerinden görüntülenebilir. İnternet şubemizi kullanarak destek ekibimize yazabilirsiniz.",0
